uniqueid,u,v,length,lanes,speed_mph
5163,283261669,430041256,81.0,2,25
5164,283261730,53085288,10.9,1,20
5165,283261730,2389134462,193.2,3,25
5166,283261730,231044653,47.2,2,20
5167,283261731,53130650,13.2,1,20
5168,283261731,712709095,135.9,3,25
5169,283261731,53130653,21.8,1,20
5170,283261732,53027952,11.1,3,25
5171,283261732,2389145843,106.3,3,25
5172,283261768,558625074,20.4,2,30
5173,283261769,283261768,455.9,2,20
5174,283261769,53077744,28.4,2,35
5175,57817976,35718864,3911.2,1,30
5176,57817976,53024918,1403.1,1,25
5177,57817976,244102003,1328.7,1,25
5178,260193155,260193156,264.5,4,30
5179,260193155,260193330,28.9,2,25
5180,260193156,260193331,28.1,2,30
5181,260193156,65300043,70.8,3,30
5182,260193156,260193242,277.5,3,30
5183,260193242,65317060,24.0,1,25
5184,260193242,257316060,23.0,3,30
5185,260193330,666571224,28.4,2,25
5186,260193330,767815833,1271.0,2,30
5187,260193330,65334473,108.2,2,25
5188,260193331,260193156,28.1,2,30
5189,260193331,65300052,301.6,4,30
5190,260193331,260193330,274.3,2,30
5191,2487368779,65374068,15.0,3,25
5192,2487368780,2487368779,10.4,3,25
5193,2487368780,415190811,1260.0,2,25
5194,279067755,325613966,971.5,2,70
5195,279067755,325613279,455.9,1,50
5196,57818303,3040329304,12.0,2,20
5197,57818303,57818311,245.0,1,20
5198,57818311,57818318,475.7,1,20
5199,57818311,3040329304,240.5,2,20
5200,57818318,57879912,105.4,1,20
5201,57818318,5353275848,93.6,1,20
5202,57818318,57818311,475.7,1,20
5203,57818328,4932498731,14.7,2,20
5204,57818328,3701544540,839.1,1,25
5205,57818328,57901587,206.8,3,25
5206,57818350,57857127,1604.5,1,20
5207,57818350,2567291410,2588.0,1,20
5208,57818350,57818352,815.6,1,25
5209,57818350,3701544529,1350.7,1,25
5210,57818352,455287776,988.4,1,45
5211,57818352,57818350,815.6,1,25
5212,57818352,57857123,1600.5,1,50
5213,57818352,455287689,1439.2,1,30
5214,57818376,348063634,16.1,1,20
5215,57818376,57818408,1263.3,1,20
5216,57818376,57827054,870.7,3,40
5217,57818408,57816017,3355.0,1,20
5218,57818408,57818376,1263.3,1,20
5219,57818408,57815980,830.3,1,20
5220,260193609,65306785,53.9,2,25
5221,260193609,260193612,204.5,2,30
5222,260193609,3719575845,31.3,1,25
5223,260193612,260193613,193.4,2,30
5224,260193612,65317511,27.5,1,25
5225,260193612,65303500,104.0,1,25
5226,260193613,65317703,25.1,3,25
5227,260193613,65303506,101.0,2,25
5228,260193613,258965489,277.2,3,30
5229,308428404,263018055,3160.1,4,65
5230,57818774,1701804939,134.1,1,20
5231,57818774,5283044609,1698.7,1,45
5232,57818774,57822053,419.0,1,20
5233,3221879965,369936100,600.3,1,25
5234,350371609,5358238642,15.4,2,35
5235,350371609,347537411,2108.9,3,42
5236,57818920,4243708622,1855.2,2,20
5237,57818920,57818935,1585.8,1,20
5238,57818920,57816942,814.6,1,20
5239,57818935,353029489,98.5,2,20
5240,57818935,353029476,13.8,1,20
5241,57818935,57818920,1585.8,1,20
5242,57818945,4932608004,12.6,1,20
5243,57818945,57818946,198.4,2,20
5244,57818945,1699639553,1459.0,1,20
5245,57818946,4932608004,198.2,2,20
5246,57818946,57818958,607.0,1,20
5247,57818958,57818946,607.0,1,20
5248,57818958,1340591751,429.3,1,30
5249,57818958,1699639553,1707.6,1,30
5250,57818965,57818987,1738.9,1,35
5251,57818965,57956212,1159.0,1,32
5252,57818965,57886614,821.4,1,30
5253,57818987,298050725,71.6,2,20
5254,57818987,2806969845,51.0,1,35
5255,57818987,57818965,1738.9,1,35
5256,57818997,57859418,1973.6,1,20
5257,57818997,259987535,793.2,1,35
5258,57818997,312689191,465.9,1,35
5259,57819013,1535633018,20.9,2,20
5260,57819013,2482062464,12.7,2,25
5261,57819016,2446568014,812.1,1,25
5262,57819016,259987613,232.4,3,25
5263,57819024,2446568014,11.1,1,25
5264,57819024,57883127,1035.3,3,30
5265,4406263710,65500228,24.3,1,25
5266,4406263710,4167729991,37.1,1,25
5267,4406263710,4589656672,137.3,1,25
5268,57819108,348064904,12.8,1,20
5269,57819108,2607428860,558.1,3,40
5270,4176625640,4176625641,6.9,1,25
5271,4176625640,4664687852,484.7,3,25
5272,4176625640,4664687857,88.2,1,25
5273,4176625641,4176625640,6.9,1,25
5274,4176625641,1343026192,226.9,3,25
5275,57819271,1373603639,2499.7,1,35
5276,57819271,57828098,4351.0,1,35
5277,57819271,57820143,6882.0,1,40
5278,57819271,4615044525,1181.3,1,20
5279,2487369895,2487369896,9.7,1,30
5280,2487369895,257947690,375.0,2,30
5281,2487369896,1333873132,6.1,3,30
5282,2487369896,257947701,80.7,1,30
5283,57819376,2293888718,14.0,2,20
5284,57819376,2293888712,140.0,2,20
5285,4445061359,53129150,1575.2,1,45
5286,4445061359,2522845410,908.3,3,45
5287,57819384,3840704461,12.3,2,20
5288,57819384,1222797497,760.9,2,32
5289,57819388,3838932790,10.9,1,20
5290,57819388,57819384,245.2,2,20
5291,283263289,53045509,386.2,2,25
5292,5274485057,301945095,51.8,1,30
5293,5274485057,345925695,548.5,1,50
5294,5274485057,56091223,380.3,1,30
5295,3701621075,57874649,727.4,1,20
5296,1853859666,65471704,555.7,1,20
5297,1853859666,5042468915,39.0,1,30
5298,1853859666,2488890062,19.1,1,20
5299,3966910959,759798061,48.4,1,50
5300,3966910959,759807757,58.4,2,50
5301,296482167,296482278,13.4,1,20
5302,296482167,53104607,1215.0,4,20
5303,296482167,1704960350,820.8,2,35
5304,1451377176,1451377179,195.9,1,20
5305,1451377176,1249336053,333.5,1,20
5306,1451377176,1249336037,160.0,1,20
5307,1451377179,1450157410,148.2,1,20
5308,1451377179,1451377176,195.9,1,20
5309,1451377179,1451377180,166.7,1,25
5310,1451377180,65362620,34.1,1,25
5311,1451377180,1451377179,166.7,1,25
5312,1451377180,100649301,224.3,1,25
5313,1155678786,2149745662,1600.2,1,55
5314,1155678786,1155669875,1373.1,1,55
5315,57819766,3839576603,10.1,3,25
5316,57819766,57828453,290.4,3,25
5317,57819767,57819769,124.5,3,25
5318,57819767,57866549,124.2,1,25
5319,57819767,3840704485,9.7,1,25
5320,57819769,3840704476,10.9,1,20
5321,57819769,352927336,267.2,3,32
5322,62344863,62463258,1139.7,1,20
5323,57820174,1804181947,13.1,1,20
5324,57820174,2652611110,326.4,1,20
5325,57820174,57788910,1780.3,3,25
5326,57820179,2652611110,11.0,1,20
5327,57820179,57820210,2903.2,1,20
5328,57820210,350537020,1625.6,1,20
5329,57820210,57820179,2903.2,1,20
5330,57820210,57845118,1670.5,1,20
5331,2725858220,91062372,55.4,1,20
5332,2725858220,91032348,3450.2,1,20
5333,2725858220,91083738,857.2,1,20
5334,3471983984,3471973523,12.9,2,20
5335,3471983984,826982746,1044.0,4,30
5336,311575955,33102524,257.7,4,65
5337,657606231,657610341,224.2,3,37
5338,311576187,65397643,66.3,3,35
5339,311576187,65390120,226.3,1,50
5340,258969398,760124198,14.6,3,30
5341,258969398,760124013,98.9,2,20
5342,657606296,657606231,12.6,2,50
5343,657606296,576132405,296.4,3,40
5344,3785508556,62420705,22.1,1,20
5345,3785508556,62420671,837.8,2,20
5346,3785508562,3785508565,6.7,1,20
5347,3785508562,62490707,19.0,1,20
5348,3785508565,3785508562,6.7,1,20
5349,3785508565,3785508556,26.2,1,20
5350,3785508693,62309298,8.4,1,20
5351,3785508693,62309296,31.0,1,20
5352,3785508695,62276091,42.6,1,20
5353,3785508695,62281610,22.2,1,20
5354,3119662936,95704194,72.6,3,25
5355,3119662936,3119662972,27.8,3,25
5356,3119662970,3119662977,28.6,3,25
5357,3119662970,3119662978,246.3,3,25
5358,3119662972,3119662970,5.8,3,25
5359,3119662977,3119662936,54.8,3,25
5360,3119662978,3119663007,54.0,3,25
5361,3119662994,3119662977,247.5,3,25
5362,3119662994,3119662978,29.2,3,25
5363,3119663007,3119663019,29.2,3,25
5364,3119663007,1899161294,89.4,3,25
5365,3119663019,3119662994,5.6,3,25
5366,311576529,65397639,376.1,1,25
5367,311576529,65390120,365.3,3,65
5368,65471283,1071951217,114.2,1,45
5369,65471283,65471284,68.0,2,25
5370,65471284,369936134,19.1,3,25
5371,65471284,1071951217,71.9,3,50
5372,3969009730,3969009731,12.3,1,20
5373,3969009730,1082915221,338.6,2,20
5374,3969009731,3969009730,12.3,1,20
5375,3969009731,1082914789,159.3,2,20
5376,57821301,1793901938,15.0,2,40
5377,57821301,347299585,59.1,3,35
5378,3180480692,99323375,70.4,1,25
5379,3180480692,57878542,438.5,3,25
5380,57821373,627287355,1351.5,2,35
5381,57821375,355984399,256.5,3,40
5382,57821375,3044483354,1635.1,2,55
5383,259148107,851341898,40.9,1,50
5384,259148107,851341910,98.5,1,50
5385,1861372261,62401089,76.5,3,25
5386,1861372261,1861372264,411.4,1,25
5387,1861372264,1861381561,41.0,3,25
5388,1861372264,1861372261,411.4,1,25
5389,1861372268,62401164,372.9,1,25
5390,1861372268,62401107,246.2,3,25
5391,1861372281,62401136,507.1,3,25
5392,1861372281,1861372283,280.9,1,25
5393,1861372283,1861372281,280.9,1,25
5394,1861372283,1861372295,84.4,3,25
5395,1861372286,62401100,95.4,3,25
5396,1861372286,62401107,246.4,1,25
5397,1861372295,4948629499,83.8,1,25
5398,1861372295,1861372283,84.2,3,25
5399,371345813,371359518,102.7,2,20
5400,371345813,310968724,91.4,3,40
5401,371345815,65403787,148.7,4,40
5402,57821653,57821698,1593.9,1,20
5403,57821653,5017124572,182.3,1,20
5404,57821698,4005088921,1965.8,1,20
5405,57821698,57821709,326.4,1,20
5406,57821698,57821653,1593.9,1,20
5407,57821709,1839842234,49.8,2,20
5408,57821709,57821698,326.4,1,20
5409,4926360185,56106937,76.5,1,20
5410,65471414,33784164,16.5,2,40
5411,65471414,447940761,110.8,3,40
5412,65471414,1106542164,1021.6,2,25
5413,262294254,249031489,11.2,2,25
5414,262294254,57918500,9.4,3,35
5415,262294301,262294365,287.0,2,20
5416,262294301,262294365,276.8,3,35
5417,311577375,652373711,261.7,1,50
5418,311577375,311575955,252.8,3,65
5419,262294314,57799110,354.5,1,50
5420,262294314,262294311,179.2,2,45
5421,262294311,5017057262,16.2,3,30
5422,262294311,57862829,225.2,3,45
5423,262294318,1389052710,52.2,2,45
5424,262294331,57882953,11.1,1,20
5425,262294331,262294301,317.5,3,35
5426,262294331,3881257516,318.6,1,20
5427,262294338,3881257508,18.1,3,35
5428,262294338,57809548,414.9,3,35
5429,262294341,57851223,12.5,1,20
5430,262294341,57801516,441.5,1,20
5431,262294341,262294338,124.7,3,35
5432,262294353,1389052712,10.5,1,50
5433,262294353,262294314,16.0,2,45
5434,262294365,262294318,529.7,2,35
5435,57822053,1701804939,601.1,1,20
5436,57822053,57818774,419.0,1,20
5437,57822053,627210017,335.5,1,20
5438,721570683,65444436,192.1,1,20
5439,395463552,313116420,71.8,1,20
5440,395463552,313116417,36.0,1,20
5441,395463552,395381348,28.8,1,20
5442,2871151496,206352061,285.5,2,35
5443,2871151496,65559374,105.3,3,35
5444,57822119,575497696,9.3,1,25
5445,57822119,249069050,13.4,2,25
5446,57822119,249060081,1852.6,2,45
5447,57822121,2314405029,597.1,1,25
5448,57822121,575497696,48.4,3,25
5449,3312123280,3312123321,309.5,1,20
5450,3312123280,3312123051,60.9,1,45
5451,262294495,57893936,279.3,1,25
5452,262294495,57814287,327.7,3,25
5453,371346464,65594007,13.9,1,20
5454,371346464,371347031,241.1,3,40
5455,311577634,4176826264,9.0,3,35
5456,311577634,65539401,112.6,1,30
5457,259148886,851346166,107.2,3,45
5458,259148886,343655249,712.4,1,35
5459,338840749,338840754,873.2,1,35
5460,338840749,1407985821,801.2,2,35
5461,338840754,338840916,162.0,3,35
5462,338840754,338840749,873.2,1,35
5463,57822388,4932647564,875.3,1,20
5464,57822454,2567291496,912.5,1,20
5465,338840916,338840968,16.5,1,25
5466,338840916,338840968,2032.5,1,25
5467,1390562678,65397432,276.5,1,50
5468,1390562678,65411367,171.0,3,25
5469,3471986107,53124753,8.9,1,25
5470,3471986107,4178715060,810.9,2,25
5471,974278125,110348926,1087.6,1,20
5472,57822807,57822814,593.1,1,20
5473,57822814,1699639553,838.4,1,30
5474,57822814,57816969,2420.9,1,30
5475,57822814,57822807,593.1,1,20
5476,57822814,353029489,1498.0,1,20
5477,57822830,3969297785,13.3,3,20
5478,57822830,57881904,820.3,2,20
5479,5355228933,3182353149,1345.4,1,40
5480,5355228933,625648805,1209.3,1,35
5481,5355228933,3182328794,1015.3,2,35
5482,5355228933,5355632628,1142.5,1,35
5483,5355228952,5357279941,16.6,1,30
5484,5355228952,625648793,72.8,3,40
5485,1223839597,3960137290,857.7,1,35
5486,1223839597,3960137282,124.7,1,35
5487,283267085,283267091,76.8,2,30
5488,283267085,53131003,50.5,3,20
5489,283267091,276234945,121.2,4,25
5490,283267096,53077108,54.3,3,30
5491,538071117,531099844,170.8,1,25
5492,65471701,65467944,226.4,1,20
5493,65680149,65420041,185.6,1,20
5494,1912754477,57792447,56.7,1,25
5495,1912754477,57864906,427.0,1,25
5496,1912754477,2451196962,59.5,1,25
5497,152195400,220226948,178.6,3,65
5498,371347972,315025526,17.7,1,20
5499,371347972,65671435,271.5,1,20
5500,371347972,371358806,439.6,3,40
5501,4602352135,4289820639,3009.8,1,20
5502,4602352135,57807335,363.3,1,20
5503,4602352135,4602352132,233.4,1,20
5504,4602352132,4602352135,233.4,1,20
5505,57823781,3222628280,15.0,1,20
5506,57823781,57869202,102.6,4,25
5507,57823782,3120772104,25.5,1,20
5508,57823782,57794778,224.8,3,35
5509,361000892,361000787,163.9,1,50
5510,57823801,57843285,434.4,2,25
5511,57823801,3960088899,726.4,2,25
5512,57823919,5265253894,119.2,1,20
5513,57823920,5265253894,16.6,1,20
5514,57823920,5265253886,156.1,4,35
5515,258102054,258102515,87.7,1,45
5516,258102054,65389190,176.6,1,45
5517,3969040298,65428057,32.6,2,25
5518,3969040298,3969040303,18.7,2,25
5519,57824346,57824348,100.3,3,25
5520,57824346,57929026,316.3,2,30
5521,57824346,57893927,413.6,2,30
5522,57824348,57791585,294.0,2,25
5523,57824348,57824346,102.3,3,25
5524,3969040303,65561497,39.0,1,25
5525,3969040303,3969040298,18.7,2,25
5526,3969040303,3969040322,75.4,1,25
5527,57824363,2451197049,880.0,1,30
5528,57824363,57850664,617.4,1,30
5529,57824363,57850671,1116.6,2,25
5530,57824363,57791585,83.8,2,25
5531,4606547128,718398345,1955.6,1,20
5532,3969040322,3969040325,29.3,2,20
5533,3969040322,65561497,57.6,1,20
5534,3969040323,3969040324,29.0,2,25
5535,3969040323,65561497,49.9,1,25
5536,3969040324,3969040323,29.0,2,25
5537,3969040324,1111310864,686.1,2,25
5538,3969040324,3969040295,154.2,1,25
5539,3969040325,3969040322,29.3,2,20
5540,3969040325,65390155,306.8,1,20
5541,3969040325,3969040323,108.9,1,25
5542,3966915806,275411380,45.0,4,30
5543,3966915806,725884268,67.9,1,30
5544,1182946529,4936382449,24.1,2,25
5545,258102515,1083041758,113.8,3,45
5546,263345419,766216945,13.6,1,20
5547,263345419,53026042,167.2,1,20
5548,263345419,53121621,648.2,3,25
5549,57824555,57824556,132.4,1,20
5550,57824555,5351751755,13.4,1,20
5551,57824555,57888855,166.2,2,20
5552,57824556,57824555,132.4,1,20
5553,899831133,53062094,196.0,1,50
5554,899831133,53035669,144.6,1,20
5555,899831133,431035603,11.0,1,20
5556,2936165726,552853360,146.2,4,25
5557,57824626,57860492,1066.1,1,20
5558,57824626,57892959,954.5,1,20
5559,57824626,256032386,601.1,1,20
5560,4000470397,4000200247,312.7,3,40
5561,4000470397,53026820,96.3,3,40
5562,4089778276,5019080555,10.6,2,20
5563,57824815,2230747185,12.0,1,20
5564,57824815,5382097893,3727.1,2,20
5565,57824815,57827908,374.8,2,20
5566,57824819,57867261,303.4,1,20
5567,57824819,2563331995,140.8,2,20
5568,57824819,442781899,325.0,1,20
5569,657610341,358390326,60.6,3,35
5570,657610341,358391723,350.1,1,50
5571,1222792905,32914648,342.0,5,65
5572,1222792911,352926014,1235.5,5,65
5573,245520240,2602313523,31.2,1,25
5574,245520240,759791396,40.0,1,30
5575,245520240,3277280273,196.2,1,25
5576,371349408,371357625,90.1,4,40
5577,258103317,312425429,11.8,1,25
5578,258103317,65389190,200.2,1,25
5579,258103317,3744372689,159.5,3,25
5580,57825313,57808533,2312.1,1,20
5581,57825313,57927892,1198.8,1,35
5582,57825313,4605815169,2327.8,1,35
5583,2948749351,1136292962,38.2,1,30
5584,2948749351,56035848,65.9,1,30
5585,2948749351,56020591,66.3,2,20
5586,312649472,312647369,14.0,2,35
5587,4178729024,721673116,31.4,1,25
5588,4178729024,721675346,642.4,3,40
5589,60971167,56086818,189.3,1,25
5590,60971167,56039133,2009.7,1,25
5591,57825484,5265146607,8.0,1,20
5592,57825484,57825508,815.7,1,30
5593,57825484,5315932975,107.3,3,35
5594,57825508,5241403951,1179.1,1,25
5595,57825508,5315424517,800.1,1,30
5596,57825508,5315443815,896.6,1,30
5597,57825508,57825484,815.7,1,30
5598,258103659,258104650,324.4,3,30
5599,258103659,312425462,454.0,1,45
5600,297643832,56033154,110.9,1,20
5601,297643832,2771727156,3322.1,1,20
5602,297643832,2768855294,1274.3,1,20
5603,371349922,65422561,79.9,1,20
5604,371349922,371350300,110.2,3,40
5605,371349985,371349922,60.0,3,40
5606,371349985,65557553,63.0,1,30
5607,371350060,65557553,74.2,3,40
5608,371350060,371349922,80.3,1,30
5609,258104013,312425462,200.2,2,45
5610,258104015,447596434,61.8,3,30
5611,258104015,258104013,282.5,1,45
5612,371350300,65529970,80.4,1,30
5613,371350300,371350659,172.4,3,40
5614,57826134,57806723,2146.6,1,20
5615,57826134,259987584,201.7,2,20
5616,57826134,5032809173,1535.9,2,20
5617,1541561262,53007853,151.2,1,50
5618,1541561262,35833153,743.7,5,65
5619,57826244,5035372336,6.4,1,25
5620,57826244,5052665848,402.2,1,25
5621,57826257,5052665848,238.0,1,20
5622,57826257,57844341,506.0,1,20
5623,57826257,57826282,717.4,1,20
5624,57826257,310148908,295.2,1,20
5625,5348940770,2562330575,45.7,3,25
5626,57826282,4991682162,974.7,1,20
5627,57826282,4598860143,897.7,1,20
5628,57826282,5031453516,1390.1,1,20
5629,57826282,57826257,717.4,1,20
5630,1804753943,62410147,575.7,1,20
5631,540171333,62293374,7054.4,1,20
5632,540171333,540171552,623.5,1,20
5633,540171333,55968714,2004.6,1,20
5634,57826375,5031453516,33.8,2,20
5635,57826375,5031453514,14.5,2,20
5636,371350659,4512755211,34.1,3,40
5637,371350659,65422567,84.4,1,20
5638,371350662,371350659,45.4,1,30
5639,371350662,65529970,137.7,3,40
5640,258104526,1082987318,25.7,1,20
5641,258104526,65465951,229.7,3,30
5642,258104525,65399160,29.6,1,45
5643,258104525,258104526,226.3,3,30
5644,540171552,55952062,558.4,1,20
5645,540171552,4627634949,396.2,1,30
5646,540171552,303689573,1223.9,1,30
5647,540171552,540171333,623.5,1,20
5648,540171552,55954912,325.6,1,20
5649,258104650,312425414,219.4,3,30
5650,291659148,2109779416,461.1,1,20
5651,1088576998,65518551,31.2,3,35
5652,1088576998,206351327,77.6,1,25
5653,1088577001,206351327,81.0,3,35
5654,1088577001,65518554,48.1,1,25
5655,670195193,53032634,65.1,2,20
5656,670195193,53035770,791.2,1,20
5657,5042757122,1671463545,130.7,1,30
5658,5042757122,611603747,108.4,4,35
5659,5348940767,2562330600,6.9,1,20
5660,5348940767,53037327,131.1,1,20
5661,293756613,340160892,229.7,1,20
5662,57827054,348064362,11.7,1,20
5663,57827054,57819108,912.9,3,40
5664,237133573,2327822491,310.8,1,25
5665,237133573,53055202,25.7,1,25
5666,291659528,65445661,22.5,2,35
5667,291659528,1883480101,81.3,3,45
5668,291659528,760190000,57.4,2,35
5669,57827185,1829965984,11.4,2,20
5670,57827185,1829965997,74.7,2,20
5671,258105211,65397500,111.1,2,45
5672,258105211,277443366,642.6,1,50
5673,258105300,279771462,2155.9,4,65
5674,1774346204,65550155,12.8,1,20
5675,1774346204,26240920,173.6,3,35
5676,1774346210,65611181,11.9,3,25
5677,1774346210,1774346204,370.7,3,25
5678,1774346214,686402103,9.6,2,25
5679,1774346214,686401804,60.0,2,25
5680,1774346224,686402473,12.1,3,25
5681,1774346224,1774346228,308.4,2,25
5682,1774346228,553500933,9.1,3,25
5683,258105382,36692560,284.0,2,45
5684,258105382,258105300,545.7,1,50
5685,57827397,2833119373,25.0,2,20
5686,57827397,257538344,15.3,3,40
5687,57827430,249060097,16.3,1,20
5688,57827430,57906272,715.3,2,45
5689,57827430,57802690,880.8,1,20
5690,57827435,57838953,80.0,1,20
5691,57827435,249069020,447.5,2,20
5692,57827435,3152797746,722.5,2,20
5693,661807218,661807221,5.8,2,20
5694,661807218,529046123,20.8,3,30
5695,661807219,529046203,15.5,2,20
5696,661807219,661807218,3.7,3,30
5697,661807221,661807219,4.5,2,20
5698,661807221,529046205,23.4,2,20
5699,661807223,661807218,20.0,2,20
5700,661807223,529046203,13.0,3,30
5701,57827499,627245042,11.0,2,25
5702,57827499,2452139643,32.6,3,35
5703,57827501,627245044,13.9,1,20
5704,57827501,3219700406,213.2,3,35
5705,57827521,5328609408,10.7,3,25
5706,57827521,57832522,545.6,2,20
5707,57827541,5242001977,17.6,2,25
5708,57827541,627288550,197.2,3,25
5709,1155686634,1155679191,692.5,1,55
5710,1155686634,1155673508,812.0,1,55
5711,5050097917,5050099022,4.6,1,20
5712,5050097917,65462286,469.7,1,20
5713,5050097917,5050099021,45.1,1,20
5714,57827626,4969718139,2552.1,1,20
5715,57827626,53024342,1434.7,1,35
5716,57827626,57801412,1143.6,1,35
5717,57827671,2565726660,10.4,1,20
5718,57827671,5351807007,133.4,2,20
5719,57827774,3196064981,15.5,1,20
5720,57827774,3196077708,202.9,2,35
5721,57827783,3196064981,252.4,1,20
5722,3590480342,258968739,11.9,3,30
