osmid,x,y,ref,highway,index
52978706,-122.2511567,37.861529100000006,,,598
52978708,-122.2470049,37.8617557,,,599
52978712,-121.905276,37.7195716,,,600
52978715,-121.9054371,37.716145700000006,,,601
52978720,-121.9054416,37.714826,,,602
52978723,-121.9054561,37.7139898,,,603
52978725,-121.9054706,37.7131362,,,604
52978727,-121.9054718,37.7129808,,,605
52978728,-121.9055012,37.7113939,,,606
52978735,-122.1330778,37.6467428,,,607
52978737,-122.1375801,37.6466112,,,608
52978743,-122.0499978,37.5470063,,,609
52978746,-122.0481632,37.5460961,,,610
52978749,-122.0470057,37.5455054,,,611
52978760,-122.29617749999998,37.838251,,traffic_signals,612
52978761,-122.2960375,37.8362631,,motorway_junction,613
52978787,-121.9714027,37.5443157,,,614
52978789,-121.9712361,37.5442761,,,615
52978791,-121.9709735,37.5442205,,,616
52978794,-122.05230559999998,37.5935169,,,617
52978797,-122.1144845,37.7040263,,,618
52978800,-122.1102397,37.70025820000001,,,619
52978804,-122.1084806,37.6993821,,,620
52978820,-122.0992417,37.6573799,,,621
52978838,-122.1010407,37.6566431,,,622
52978858,-122.295329,37.8488451,,,623
52978880,-122.300025,37.8489512,,,624
52978903,-121.9156044,37.4943724,,,625
52978927,-122.0892751,37.6909672,,,626
52979095,-121.646405,37.7103401,,,627
52979106,-121.64297720000002,37.711749,,,628
52979122,-121.6359754,37.71125870000001,,,629
52979158,-121.6338255,37.7098096,,,630
52979185,-121.631095,37.7114223,,,631
52979290,-122.29991470000002,37.8468919,,,632
52979342,-122.2993871,37.8465714,,traffic_signals,633
52979349,-122.2979468,37.8442488,,,634
52979446,-121.9894675,37.6007606,,,635
52979484,-121.9954389,37.5989899,,,636
52979692,-121.8484025,37.6998979,,traffic_signals,637
52979702,-121.9096584,37.6659209,,turning_circle,638
52979703,-121.9098529,37.6661029,,,639
52979710,-121.753263,37.617131,,,640
52979712,-121.75346299999998,37.617931,,,641
52979724,-121.752163,37.617531,,,642
52979741,-121.75476299999998,37.616631,,,643
52979749,-122.2978938,37.8400139,,traffic_signals,644
52979754,-122.2991137,37.83956370000001,,,645
52979758,-122.2998935,37.8374211,,,646
52979798,-122.1528716,37.7532755,,,647
52979800,-122.152457,37.7530021,,,648
52979805,-122.153058,37.7529701,,,649
52979986,-121.5677872,37.6715255,,,650
52979999,-121.5711,37.670626,,,651
52980063,-121.5823092,37.6727508,,,652
52980064,-121.582849,37.6729331,,,653
52980083,-121.587121,37.674357,,,654
52980226,-122.1237611,37.7103352,,traffic_signals,655
52980560,-121.568139,37.701013,,,656
52980565,-121.5707732,37.7014898,,,657
52980578,-122.2544156,37.8712036,,,658
52980624,-122.2583237,37.8753275,,,659
52980674,-121.62983,37.686755,,,660
52980741,-121.6238568,37.6795237,,,661
52980816,-121.6226048,37.6683467,,,662
52980851,-121.6155909,37.6671495,,,663
52980906,-121.6192776,37.6608657,,,664
52980944,-121.61618500000002,37.6544954,,,665
52981123,-121.74702849999998,37.7523093,,,666
52981131,-121.7514477,37.7595772,,,667
52981333,-121.9656683,37.5771487,,,668
52981336,-121.9655916,37.5779021,,,669
52981365,-121.8838594,37.639410600000005,,,670
52981366,-121.8841303,37.6401646,,,671
52981368,-122.15688020000002,37.7715208,,,672
52981373,-122.1081344,37.6663,,,673
52981390,-122.2763071,37.8104444,,,674
52981492,-121.584845,37.7952779,,,675
52981496,-121.5828776,37.7987813,,,676
52981501,-121.5804902,37.7952779,,,677
52981509,-121.58223999999998,37.798553000000005,,,678
52981521,-121.5858174,37.7966272,,,679
52981528,-121.58574099999998,37.797186,,,680
52981621,-121.9102544,37.5602494,,,681
52981622,-121.90573059999998,37.5624615,,,682
52981625,-121.6342793,37.595845,,,683
52981747,-121.9050074,37.561853,,,684
52981854,-121.6540736,37.606133,,,685
52981877,-121.9395946,37.5310735,,,686
52981883,-121.9411657,37.5141764,,,687
52981902,-121.93734340000002,37.510836100000006,14,motorway_junction,688
52981917,-121.9381427,37.5149784,,,689
52981956,-121.9401686,37.514459,,,690
52981962,-121.940805,37.5138016,,,691
52981984,-121.9398672,37.5152053,,,692
52982071,-121.6769871,37.6139025,,,693
52982075,-121.6774929,37.612073,,,694
52982087,-121.6714358,37.6090142,,,695
52982098,-121.6734973,37.608814,,,696
52982126,-121.583444,37.6451628,,,697
52982141,-121.5789787,37.6443489,,,698
52982185,-121.5747235,37.6375624,,,699
52982201,-122.0475952,37.5547934,37,motorway_junction,700
52982202,-122.0528383,37.5522678,,,701
52982204,-122.0549763,37.5499148,,,702
52982205,-122.0978176,37.6222216,,,703
52982206,-122.0984142,37.6222574,,,704
52982210,-122.051409,37.5515843,,traffic_signals,705
52982284,-122.0702586,37.6029134,,,706
52982285,-122.070469,37.6030437,,,707
52982295,-121.6890075,37.5841022,,,708
52982317,-121.9387917,37.721415,,,709
52982319,-121.9392102,37.7236802,,,710
52982322,-122.1901848,37.7310376,,,711
52982359,-122.3081934,37.881359,12,motorway_junction,712
52982361,-122.30768159999998,37.8780872,,,713
52982363,-122.3056998,37.87250170000001,,,714
52982389,-122.059142,37.5989975,,,715
52982404,-122.0620222,37.6004912,,,716
52982439,-122.0500015,37.5828263,22,motorway_junction,717
52982496,-122.133039,37.6866739,,,718
52982537,-122.2453611,37.8089468,,,719
52982540,-122.064217,37.622743,,,720
52982557,-121.9387435,37.5311632,,,721
52982562,-122.0452295,37.7023334,,,722
52982567,-122.0459062,37.700424700000006,,,723
52982569,-121.8760236,37.5203126,,,724
52982604,-122.19934750000002,37.7886409,,,725
52982608,-122.1971282,37.787879100000005,,,726
52982610,-122.1961676,37.7875505,,turning_circle,727
52982613,-122.1962335,37.7865961,,traffic_signals,728
52982617,-121.8209514,37.674304600000006,,,729
52982915,-122.2782275,37.8002212,,traffic_signals,730
52982920,-122.253982,37.7892864,40,motorway_junction,731
52982925,-122.1320553,37.6611429,,,732
52982928,-122.13371,37.6586108,,,733
52982935,-122.12683590000002,37.6578285,,,734
52982938,-122.1262137,37.6586654,,,735
52982941,-122.1364465,37.6377696,,,736
52982951,-122.134404,37.6378865,,,737
52982952,-122.133747,37.636061,,,738
52983425,-122.0693235,37.6911878,36,motorway_junction,739
52983428,-122.0666238,37.6931061,,traffic_signals,740
52983448,-122.1245566,37.709454,,traffic_signals,741
52983481,-121.811565,37.66303,,,742
52983483,-121.811365,37.66383,,,743
52983486,-121.811065,37.66243,,,744
52983488,-121.609491,37.612796,,,745
52983506,-121.613291,37.614666,,,746
52983582,-121.62414,37.624561,,,747
52983587,-122.2979368,37.8270558,,,748
52983612,-122.2912157,37.825233700000005,44,motorway_junction,749
52983639,-122.3008746,37.8146649,,,750
52983734,-121.592019,37.600971,,,751
52983938,-121.7189046,37.6700291,,,752
52983940,-121.720549,37.670070200000005,,,753
52984135,-121.6724253,37.6073336,,,754
52984138,-122.21270049999998,37.7590458,37,motorway_junction,755
52984139,-122.2094826,37.753375,,traffic_signals,756
52984162,-122.2075447,37.754141100000005,,,757
52984188,-122.2078677,37.7532784,,,758
52984354,-121.6412496,37.726925,,,759
52984443,-121.6384337,37.729533200000006,,,760
52984451,-122.0454477,37.6318925,,,761
52984620,-121.90283,37.701868700000006,45,motorway_junction,762
52984643,-121.9260956,37.7004226,,,763
52984644,-121.9253376,37.7000494,,motorway_junction,764
52984681,-121.8969601,37.6583059,,,765
52984750,-122.00988259999998,37.5971969,,,766
52984783,-122.1028595,37.69329570000001,15,motorway_junction,767
52984785,-122.1027196,37.6938571,,,768
52984788,-122.12964,37.7678814,,,769
52984790,-122.1292809,37.7679445,,,770
52984792,-122.12877179999998,37.7681255,,,771
52984795,-122.2904015,37.83728789999999,,stop,772
52984805,-122.0634947,37.5434323,36,motorway_junction,773
52984958,-121.72796540000002,37.5574869,,,774
52986054,-121.6832494,37.5607575,,,775
52986119,-122.2687462,37.796401200000005,,traffic_signals,776
52986125,-122.2691037,37.7958186,,traffic_signals,777
52986157,-121.758744,37.6226536,,,778
52986182,-121.9270008,37.499095,,,779
52986200,-121.9227682,37.4955114,,,780
52986205,-121.9231706,37.4958689,,motorway_junction,781
52986214,-121.5656374,37.5067444,,,782
52986329,-121.5467334,37.5122478,,,783
52986385,-121.55247620000002,37.5171039,,,784
52986402,-121.586588,37.742043,,,785
52986422,-121.5879603,37.7444982,,,786
52986424,-121.5912399,37.7396912,,,787
52986440,-121.5856271,37.7411247,,,788
52986454,-121.5806941,37.7413965,63,motorway_junction,789
52986461,-121.92492,37.5409118,,,790
52986493,-121.8620029,37.5964977,,,791
52986495,-121.8617473,37.5961889,,,792
52986512,-121.8736165,37.5836634,,,793
52986519,-121.8693587,37.58781079999999,,,794
52986548,-122.17582040000002,37.781724,,,795
52986566,-121.578569,37.784287,,,796
52986568,-121.578048,37.783949,,,797
52986570,-121.5773173,37.7839503,,,798
52986575,-122.27501809999998,37.7981188,,traffic_signals,799
52986578,-121.577865,37.780252,,,800
52986579,-121.577717,37.780263,,,801
52986580,-121.5773978,37.7802581,,,802
52986586,-121.577926,37.779889,,,803
52986589,-122.274611,37.798768200000005,,traffic_signals,804
52986594,-121.6824152,37.6943343,,,805
52986595,-121.6824953,37.69665429999999,,,806
52986618,-122.1889801,37.784864,,,807
52986620,-122.1875697,37.7845556,,,808
52986623,-122.1865803,37.7846269,,,809
52986628,-122.1924509,37.7849556,,,810
52986632,-122.1890673,37.7839191,,,811
52986633,-122.1882965,37.7838613,,traffic_signals,812
52986699,-122.1812918,37.6957021,,,813
52986701,-122.1816433,37.695579,,,814
52986705,-122.1818263,37.6955925,,,815
52986709,-122.1817899,37.6954345,,,816
52986721,-122.2972565,37.837965,,traffic_signals,817
52986726,-121.9210132,37.5979708,,,818
52986743,-121.919401,37.5977207,,,819
52986752,-121.9186311,37.5972019,,,820
52986774,-122.2541441,37.8186439,,traffic_signals,821
52986819,-122.0499968,37.593081700000006,,turning_circle,822
52986827,-121.822845,37.7008709,50,motorway_junction,823
52986898,-121.8180074,37.699872,,,824
52986919,-121.818089,37.702318,,,825
52986986,-122.1386491,37.690618,,motorway_junction,826
52986988,-122.1388982,37.69081370000001,,,827
52986992,-122.1404679,37.6920143,,motorway_junction,828
52987003,-122.138204,37.6921274,,,829
52987008,-122.1390568,37.69269,,,830
52987011,-122.1361144,37.6904594,17A,motorway_junction,831
52987013,-122.1394085,37.69194,,,832
52987073,-121.9655096,37.5080902,,,833
52987320,-122.3028618,37.866972,,,834
52987337,-122.2987918,37.8676404,,,835
52987338,-122.2998263,37.8674335,,stop,836
52987343,-122.0053503,37.5264675,,,837
52987347,-121.7512173,37.6012191,,,838
52987422,-122.2236966,37.8508979,,,839
52987426,-122.2224773,37.8505365,,traffic_signals,840
52987449,-121.9555423,37.5188299,,,841
52987519,-121.6625467,37.7199157,,,842
52987556,-121.8855121,37.5749927,,,843
52987643,-122.0558663,37.6408131,,,844
52987645,-122.0555692,37.6394659,,,845
52987651,-122.0550215,37.6387642,,,846
52987655,-121.9926569,37.56222879999999,,,847
52987661,-122.2667599,37.79487,,traffic_signals,848
52987686,-122.2659149,37.871475200000006,,,849
52987691,-121.8869899,37.5566676,,,850
52987692,-121.8864365,37.5570676,,,851
52987693,-121.619776,37.652773,,,852
52987773,-121.629741,37.660021,,,853
52987857,-121.6399293,37.6592375,,,854
52987929,-122.1322216,37.7180193,,,855
52987947,-122.228999,37.8526781,,,856
52987959,-122.2495852,37.7382903,,,857
52987961,-122.2491346,37.7379997,,turning_circle,858
52987980,-121.9027538,37.656223,,,859
52987999,-121.9010162,37.6568809,,,860
52988005,-121.9033692,37.6583802,26,motorway_junction,861
52988019,-122.1071561,37.6663769,,,862
52988024,-122.1565581,37.7712476,,,863
52988094,-121.576286,37.750374,,,864
52988104,-121.9779981,37.5669606,,,865
52988140,-121.9775964,37.5671557,,,866
52988142,-121.9778164,37.5664413,,,867
52988144,-121.9774047,37.5666731,,,868
52988146,-121.9776528,37.5659534,,,869
52988147,-121.9772437,37.5661734,,,870
52988150,-121.9774771,37.5654984,,,871
52988152,-121.9770647,37.56568920000001,,,872
52988157,-122.104139,37.6554715,,,873
52988159,-121.59024479999998,37.784316100000005,,,874
52988278,-121.5860388,37.794816100000006,,,875
52988284,-121.5838607,37.7948092,,,876
52988285,-121.583874,37.7952918,,,877
52988293,-121.58356299999998,37.7952968,,,878
52988295,-121.5835455,37.7948196,,,879
52988328,-121.6819768,37.5749471,,,880
52988346,-121.687403,37.5751061,,,881
52988360,-121.69026370000002,37.5750016,,,882
52988369,-121.889199,37.5720575,,,883
52988373,-121.94101090000002,37.5142191,,,884
52988384,-121.9382645,37.5143643,,,885
52988410,-121.9251769,37.4939519,,,886
52988414,-121.5773695,37.7803722,,,887
52988420,-121.559061,37.780396,,,888
52989017,-121.5791793,37.771930600000005,,,889
52989065,-122.0971414,37.6225393,,,890
52989066,-122.0977975,37.6225902,,,891
52989087,-121.97107,37.644132,,,892
52989105,-121.97267,37.644432,,,893
52989137,-122.1949749,37.7410534,,,894
52989142,-121.6550698,37.5804991,,,895
52989169,-121.649758,37.584509,,,896
52989173,-121.9244693,37.55990429999999,,,897
52989236,-122.0383546,37.57981289999999,,,898
52989238,-122.0394854,37.5797501,,,899
52989242,-122.0989812,37.657819,,,900
52989329,-121.924337,37.539437,,,901
52989335,-121.924193,37.540074700000005,,,902
52989338,-122.0646796,37.6382558,,,903
52989340,-122.06445349999998,37.6383651,,,904
52989342,-122.063366,37.6378405,,,905
52989421,-122.3068653,37.8782528,,,906
52989473,-122.0592753,37.5982668,,,907
52989549,-121.9066632,37.7148503,,,908
52989550,-121.9072844,37.714008,,,909
52989564,-122.0704575,37.5925428,,,910
52989567,-121.90729,37.713149,,,911
52989571,-121.9066765,37.714002,,,912
52989588,-121.8958825,37.594379,,,913
52989607,-121.8145218,37.6751705,,,914
52989622,-122.27864879999998,37.799546,,traffic_signals,915
52989625,-121.77214170000002,37.7049759,,,916
52989626,-121.7784717,37.70503529999999,,,917
52989648,-121.9377803,37.698671,,,918
52990126,-121.8696914,37.6325261,,,919
52990128,-121.8689576,37.6312216,,,920
52990130,-121.869178,37.6295808,,,921
52990134,-121.7367585,37.6651371,,,922
52990143,-121.735459,37.661433,,,923
52990165,-122.27712959999998,37.8091526,,traffic_signals,924
52990173,-122.23881000000002,37.7813436,39B,motorway_junction,925
52990174,-122.2384605,37.779715,,,926
52990182,-122.068317,37.6088572,24,motorway_junction,927
52990207,-122.0681478,37.6057307,,,928
52990472,-121.7252538,37.6651404,,,929
52990473,-121.7252675,37.6669294,,,930
52990484,-121.92218429999998,37.7013631,,,931
52990510,-121.9229972,37.7013402,,,932
52990514,-121.7447675,37.6668951,,,933
52990547,-121.9224387,37.7008732,45,motorway_junction,934
52990571,-122.1473751,37.7679176,,,935
52990579,-122.147933,37.76547070000001,,,936
52990582,-122.14863359999998,37.7648096,,,937
52990586,-122.1495303,37.764379600000005,,,938
52990596,-121.7243818,37.7113724,,,939
52990600,-121.7239999,37.709453,,,940
52990650,-121.6496705,37.5831146,,,941
52990694,-121.645873,37.585789,,,942
52990716,-121.648339,37.589945,,,943
52990722,-121.661089,37.58925,,,944
52990733,-121.6579405,37.592816,,,945
52990785,-121.687101,37.5760797,,,946
52990846,-122.2590567,37.8410354,,traffic_signals,947
52990948,-121.9689212,37.5066573,,,948
52990974,-121.6419168,37.7172535,,,949
52991013,-121.6500106,37.7201724,,,950
52991172,-121.6411843,37.715627600000005,,,951
52991181,-121.6418763,37.7171873,,,952
52991234,-121.977882,37.5600414,,,953
52991235,-121.97895,37.560269700000006,,,954
52991329,-122.0413267,37.5660329,21,motorway_junction,955
52991332,-122.0398851,37.5630058,,motorway_junction,956
52991350,-121.7094769,37.7149573,57,motorway_junction,957
52991353,-122.0612872,37.6027727,,,958
52991354,-122.0614497,37.602453,,,959
52991359,-122.048075,37.6271232,,,960
52991367,-122.0478383,37.6268027,,,961
52991371,-122.0475818,37.6269388,,,962
52991376,-122.0610602,37.6024659,,,963
52991481,-122.0618872,37.6019141,,,964
52991482,-122.0614614,37.6021974,,,965
52991484,-122.0066912,37.5986411,,,966
52991485,-122.0070164,37.5987069,,,967
52991502,-122.0057124,37.5997341,,,968
52991506,-122.0055236,37.5970468,,,969
52991542,-122.0049175,37.5980444,,,970
52991608,-122.2220435,37.8384085,5A,motorway_junction,971
52991609,-122.22281509999998,37.8395804,,,972
52991611,-122.2241215,37.841401700000006,,,973
52991764,-122.2698488,37.8241684,,,974
52991766,-122.2736685,37.8254798,19C,motorway_junction,975
52991832,-122.2580568,37.871256200000005,,,976
52991838,-122.2037269,37.7920193,,,977
52991853,-121.7550616,37.618566,,,978
52991867,-121.7563771,37.6198875,,,979
52991873,-121.7577911,37.6200624,,,980
52991875,-121.75803940000002,37.6203019,,,981
52991878,-122.3052281,37.8669378,,,982
52991882,-122.3045324,37.8666445,,,983
52991933,-122.071016,37.5734658,,,984
52991986,-122.0415016,37.67468710000001,,,985
52991991,-121.7679777,37.6861395,,,986
52991993,-121.7673153,37.6857841,,,987
52991995,-121.7669634,37.6856075,,,988
52992000,-122.1386139,37.7314366,,,989
52992004,-122.1380432,37.7298996,,,990
52992012,-122.2705477,37.8184438,,,991
52992031,-122.1116083,37.65072070000001,,,992
52992041,-122.11147520000002,37.650829,,,993
52992042,-122.1119418,37.6505293,,,994
52992051,-121.5799617,37.7599541,,,995
52992052,-121.579551,37.760216,,,996
52992056,-121.583605,37.771427,,,997
52992067,-121.58359009999998,37.77152,,,998
52992078,-121.566374,37.753506,,,999
52992082,-121.565944,37.753292,,,1000
52992094,-121.56493,37.7554916,,,1001
52992100,-121.565312,37.752773,,,1002
52992350,-122.0522168,37.6898792,,,1003
52992360,-122.0207135,37.69226210000001,,,1004
52992401,-121.499682,37.493208,,,1005
52992414,-121.495349,37.495,,,1006
52992902,-121.60905,37.714395,,,1007
52993016,-121.589067,37.697387,,,1008
52993138,-121.613367,37.667849,,,1009
52993174,-121.6068312,37.6668298,,,1010
52993236,-121.5994302,37.6676238,,,1011
52993292,-121.6633754,37.7183762,59,motorway_junction,1012
52993370,-122.0703307,37.6586831,,,1013
52993437,-121.660153,37.670931,,,1014
