SAMPN,PERNO,orig,dest
1459339,1,441232415,338840916
1459339,3,441232415,541334290
1459509,1,65461317,1723739241
1459509,2,65461317,65328414
1459521,1,1081079562,5050767707
1460247,1,262257164,53099283
1460247,2,262257164,53055616
1460272,1,257389219,679035926
1460272,2,257389219,26028756
1460394,1,53072969,744465732
1460679,1,65402828,65413795
1460679,2,65402828,65319944
1460679,3,65402828,65413795
1461500,1,32927534,65429128
1461500,2,32927534,65316123
1462266,2,65317406,258288198
1462493,1,53086783,5010014322
1462600,1,201453803,53116966
1462600,2,201453803,266711636
1462957,2,65419547,65393966
1463126,1,4805063603,260193612
1463144,1,766206329,65480019
1463288,1,53131597,65283764
1463288,2,53131597,65328414
1463421,1,53098027,2230688743
1463421,2,53098027,1723739241
1463421,3,53098027,32972213
1464216,1,53048895,53077197
1464216,2,53048895,65432017
1464250,1,53118008,289638735
1464250,2,53118008,3639361928
1464250,3,53118008,52984620
1465250,1,240469798,65303696
1465883,2,439069542,65467471
1466404,2,65415464,661994355
1467053,1,2322626301,65467216
1467971,1,5213447908,65629482
1467971,2,5213447908,3974537705
1468057,2,2338716754,36692493
1468270,2,53132621,4176723825
1468270,3,53132621,65441639
1468356,1,65400787,1080041974
1468356,2,65400787,257938654
1468748,1,4805063603,1154594254
1468818,1,53036418,1807996381
1468818,2,53036418,53036418
1468873,2,256892784,258392730
1469171,1,3870839621,1480825902
1469304,1,65286986,1511349597
1469304,2,65286986,1511349597
1469451,1,65508965,313250501
1469523,1,1097542300,65629482
1469616,2,53025673,766252268
1469644,2,53122886,65396652
1469644,3,53122886,658951478
1469644,4,53122886,658951478
1470082,1,261736042,53116966
1470333,2,65423938,65572998
1470527,2,65460549,65421402
1470533,1,65435802,65307677
1471484,3,53070546,257360302
1471549,2,65312657,65303696
1471549,3,65312657,65308300
1471960,1,65465621,65641417
1471960,2,65465621,1657073180
1472629,1,65491586,651296334
1472629,3,65491586,1082914981
1473017,1,53137681,260193612
1473017,2,53137681,260193612
1473427,1,65508965,65461550
1473427,2,65508965,258105300
1473715,1,430600437,53020933
1473715,2,430600437,267632090
1473832,1,2463551294,5042859957
1473832,2,2463551294,257391140
1474001,1,297166613,65340931
1474314,1,314145110,65572998
1474314,2,314145110,65572998
1474991,1,65280184,679035926
1475067,1,65436738,4177226561
1475067,2,65436738,353139733
1475100,2,53019325,53005951
1475263,1,65288321,258910950
1475834,2,53034712,242864688
1475943,1,257391140,5042859957
1475943,2,257391140,2230688743
1476771,1,53019159,1723739241
1476771,2,53019159,5843475645
1477673,1,65633131,65540445
1477673,3,65633131,2858933386
1477930,2,1097542300,760124024
1478075,2,1095737549,667737589
1478419,1,772330121,65633131
1479110,2,65457732,522277378
1479418,1,53080628,65283764
1479757,1,3560113812,65388057
1479757,2,3560113812,65388057
1479870,1,1212611065,271855226
1479870,2,1212611065,65317060
1480224,1,4888070338,65480019
1480243,2,2322626301,53045242
1480613,1,5042542542,313250501
1480613,2,5042542542,53069589
1481201,1,1614214651,260193612
1481292,2,53037327,65437109
1481822,2,242911555,678295796
1482078,2,429406277,65557518
1482341,1,65328181,65317060
1482939,1,53134475,53012596
1483152,1,65312014,2914735569
1483152,2,65312014,2914735569
1483194,1,899835535,683790351
1483363,1,258964523,65317060
1483363,2,258964523,65307677
1483417,2,65452105,1272258299
1483699,2,293561978,260543571
1483699,3,293561978,65518932
1485088,1,220226963,65524566
1485194,1,4621206615,65335256
1485194,2,4621206615,53046698
1485202,2,1068121510,65446354
1485287,1,65684148,65452105
1485287,2,65684148,2497999643
1485287,3,65684148,65452105
1485392,1,1066599505,65303696
1485392,2,1066599505,65303696
1485422,2,65312657,65388057
1485619,1,53116966,53064347
1486219,2,65469165,26028109
1486394,1,258911619,65339793
1486466,1,65528051,522277378
1486845,1,262263365,260193612
1486914,4,3788146085,1089694175
1487516,1,260494517,65295355
1487516,2,260494517,5731612888
1487668,2,65397325,313114801
1487717,1,65334641,53036430
1487717,2,65334641,65286435
1487931,1,430600437,65286435
1488049,1,1511349597,65312657
1488049,2,1511349597,65290928
1488097,1,65462243,121128186
1488097,2,65462243,431957638
1488313,1,65633275,3560113812
1488884,1,1983411302,431957638
1488884,2,1983411302,288221624
1489279,2,65303696,65303696
1489338,1,53077731,5851189385
1489338,2,53077731,53134475
1489758,1,65571540,209838567
1489809,1,65352339,65335612
1489836,1,52981877,53063053
1489988,2,65321354,293818036
1490282,1,65317060,53020824
1490856,1,65464709,4884169339
1490945,1,2487368779,65447921
1490945,2,2487368779,65447921
1491020,1,65510475,26029776
1491726,1,248744988,65335256
1491726,2,248744988,704784837
1492138,1,53123801,53012596
1492138,2,53123801,53030266
1492288,2,2278915632,1447212611
1492406,1,4177304596,53045242
1492549,2,262257164,5010014322
1492560,1,53156875,65335256
1493018,1,53109504,1082968366
1493291,1,65408175,260193612
1493291,2,65408175,65467225
1493291,3,65408175,65467216
1493487,1,2944746560,686323045
1493570,1,243673129,262078981
1493570,2,243673129,65283764
1493832,2,65560852,65480019
1493837,1,65319944,65303732
1494100,1,323497482,5852624901
1494100,2,323497482,65556603
1494501,1,5762164872,671081002
1495088,2,53074887,53094468
1495268,2,65491586,65504530
1495610,1,245115178,53055616
1495610,2,245115178,275780457
1495623,1,287238475,52982204
1495689,1,53055616,53032784
1495689,2,53055616,1723739241
1496650,1,689471609,65473412
1496650,2,689471609,65473412
1497082,1,65504899,289662376
1497082,2,65504899,289662376
1497287,2,5024738110,4805063603
1497337,1,65374502,65400964
1497457,1,65352339,65283764
1497497,2,4547457685,26028109
1497726,1,65684528,3199400398
1497726,2,65684528,344595687
1497911,1,53050576,678295796
1498075,1,53099283,53080628
1498075,2,53099283,53080628
1498815,1,65319944,260193612
1498957,1,240469682,65335256
1498963,2,65367771,323497482
1499119,1,53073843,5010014322
1499119,2,53073843,65317060
1499119,3,53073843,678295796
1499273,1,4018939473,65317060
1499400,1,260494517,1723739241
1500091,2,1093346181,306534189
1500091,3,1093346181,1093171059
1500234,1,1741155872,1447212611
1500234,2,1741155872,4176672593
1500699,1,242911555,2230688698
1500933,1,65429128,65335256
1500933,2,65429128,65283764
1500935,1,559389852,1154594254
1501118,2,53062031,53030266
1501312,1,65436116,1563110139
1501312,2,65436116,1774346210
1501514,1,311717194,65335256
1501514,2,311717194,1099202977
1501571,1,612071280,65562385
1501571,3,612071280,53103620
1501571,4,612071280,4884169339
1501574,1,4177238502,289651747
1501574,2,4177238502,251911885
1501639,1,65459882,1723739241
1502362,1,65319944,34006175
1502476,1,53019433,53030266
1502476,2,53019433,53047924
1502650,1,65641417,262263365
1502686,1,259458272,65449433
1502687,1,65401911,65401911
1502687,2,65401911,65446354
1502707,1,306534189,3277280273
1504148,1,65434787,295265468
1504148,2,65434787,65492504
1504517,1,52987929,5845646032
1504522,1,65328414,564721352
1504746,1,65455789,53096843
1504746,2,65455789,65312014
1504746,3,65455789,65312014
1504835,3,65511253,3394771782
1504935,1,65501665,744465732
1504961,1,65597274,297163585
1504961,2,65597274,34006175
1505488,1,541334290,1272258299
1505708,2,759791409,65462286
1506506,1,1809305111,53061464
1506808,1,53073843,53107865
1506808,2,53073843,53032784
1506933,1,258916766,65288277
1506933,2,258916766,5731612888
1507560,2,243673129,5843475645
1508142,1,65328414,65321468
1508414,1,248744988,53080628
1508533,1,65560852,312146537
1508533,2,65560852,65659874
1508876,1,53098239,65335256
1509150,1,239617025,275780457
1509150,2,239617025,1541561262
1509183,1,4184297939,65467471
1509183,2,4184297939,65459882
1509209,2,65492789,65599337
1509422,2,262263365,65317060
1509452,2,2423707681,5042654772
1509487,1,2282714292,65391321
1509487,2,2282714292,281621384
1510042,1,65399936,65447921
1510841,1,4019294259,911844740
1510851,2,2886229176,65444931
1511324,1,53030491,65335256
1511601,2,65488523,65495331
1511761,2,1094826934,53025673
1513075,1,65339656,65352339
1513075,2,65339656,260193612
1513130,2,65635229,4176094020
1513522,1,2811629417,5042654772
1513686,2,5816706523,2107917167
1513856,1,53096843,5614516595
1513856,2,53096843,52982204
1514353,1,65348769,65312657
1514353,2,65348769,53063053
1514486,1,4593190581,247138149
1514486,2,4593190581,287825433
1514518,2,721673623,846477954
1514658,1,2011559031,26029776
1514658,2,2011559031,668437479
1514824,1,65374351,65449775
1515268,2,436986613,26028109
1515379,1,53145433,3506311158
1515640,1,53118008,349669093
1515996,1,5057651747,53134475
1515996,2,5057651747,260193612
1516152,1,65469701,5024738110
1516152,2,65469701,65469671
1516413,1,65393013,267293714
1517050,1,65424655,65303732
1517050,2,65424655,65441278
1517055,2,239617025,53030266
1517305,2,65447824,65402631
1517469,2,1511349597,65317406
1517597,1,52982604,53030266
1517823,2,65481441,65388057
1518242,1,5043807902,65466666
1518404,1,65495714,760124013
1518677,2,263015703,26028756
1519189,1,65339793,65335256
1519189,2,65339793,65335256
1519213,2,65334641,65317060
1519314,1,65464709,258288198
1519314,3,65464709,1480825902
1519541,1,53118744,5010014322
1519587,1,1311624846,53046715
1519587,2,1311624846,53046715
1519634,1,65457482,65286986
1519639,1,2430994932,53077731
1519735,1,65327169,260193612
1519735,3,65327169,260193612
1519839,1,5797601426,65513622
1520276,1,53058671,1091823033
1520342,1,4974822842,65525709
1520342,2,4974822842,1100547265
1520389,3,53070546,5731612888
1520682,1,260193612,260193612
1520801,3,879933444,65317060
1521032,1,65504530,3969032763
1521032,2,65504530,65419423
1521110,1,65288321,65308300
1521128,1,65528051,441819072
1521128,2,65528051,65596389
1521281,1,53085099,1683250560
1521424,1,1272258299,1106542164
1521453,1,65573574,312683311
1521453,2,65573574,313250501
1521954,1,2459972364,667726763
1522524,1,239617025,53055616
1522524,2,239617025,53047924
1522780,1,1089218891,263015703
1522895,1,65334641,5852624901
1523030,1,65510894,65529747
1523397,1,1082968366,65529747
1523484,1,417748116,65434559
1523796,2,65342038,541325359
1523902,1,240469798,5010014322
1524172,1,65473529,288221624
1524544,1,252108413,1723739241
1524842,1,847440278,65433860
1524842,2,847440278,65408175
1525817,2,266997368,65308300
1526058,1,258958634,65286986
1526380,1,262257164,260193612
1526692,4,3057899475,65308300
1526881,1,4177285132,258390819
1527259,1,65495714,2282711078
1527282,1,415282972,65449775
1527282,2,415282972,65467471
1527456,2,2278915632,686323045
1527884,1,65324849,1723739241
1528301,1,65369483,65303732
1528566,3,53127645,766252284
1529149,1,65464709,2069326056
1529149,2,65464709,65358626
1529807,1,65308495,1089694175
1529807,2,65308495,65312657
1530072,1,53087423,293818036
1530254,1,65295355,260193612
1530844,1,198447514,65437109
1531072,1,65424368,448106249
1531094,2,3949402816,52982317
1531324,1,65328181,65324849
1531448,2,65362975,65358626
1531455,1,1111276254,1111276254
1531455,2,1111276254,760189992
1531592,1,65510475,65317060
1531592,2,65510475,667737589
1531869,2,65461271,65515011
1532048,1,65491586,65424657
1532048,2,65491586,65628409
1532275,3,1831310090,611548392
1532555,1,65421402,1071836866
1532665,1,2430994932,1723739241
1533430,1,53121919,310964635
1533430,2,53121919,760124200
1533517,1,32817059,611548392
1533517,2,32817059,1723739241
1533712,1,2563467708,33154458
1534265,1,1683571928,65290928
1534265,3,1683571928,65307677
1534533,1,1092923653,1091823033
1534533,2,1092923653,53080628
1534913,1,2954360061,52982204
1534913,2,2954360061,258392730
1535130,1,256538383,53026971
1535130,2,256538383,53102126
1535360,3,5371815520,658951478
1535442,1,2890273238,65422888
1535442,2,2890273238,53084305
1536335,1,577629992,53020824
1536554,1,52982604,5010014322
1536977,1,53038428,1723739241
1537237,1,53030266,65317060
1537445,1,53099294,5010014322
1537473,1,53047924,5843475645
1537473,2,53047924,260193612
1537487,1,1230248551,260193612
1537548,1,53047924,53030266
1537625,1,899835535,53094468
1537664,1,248744988,53045242
1537683,1,53032784,53055616
1537683,2,53032784,1723739241
1537690,1,248744988,267632090
1537690,2,248744988,603229515
1537722,2,248744988,65283764
1537808,1,53093510,65437109
1537909,1,678295796,678295796
1538082,2,254906185,271855226
1538326,2,240469798,280699441
1538367,1,53116966,53080628
1538367,2,53116966,275780457
1538437,1,53099294,4018939473
1538437,2,53099294,65335256
1538602,1,53126442,260193612
1538602,2,53126442,5687877080
1538662,1,1831310090,263015703
1538662,2,1831310090,65358626
1538800,1,53080628,53055616
1538800,2,53080628,260193612
1538822,1,53080628,65335256
1538822,2,53080628,297165588
1634275,1,65362975,259138847
1634500,1,65317060,260193349
1634504,1,260193612,65362975
1634626,1,340160892,340160892
1634647,1,259394878,65495331
1634651,2,259394878,259138847
1634709,1,65319944,65317060
1634937,1,65312677,65525253
1635420,1,65317406,65286435
1635428,1,65317406,1723739241
1635428,2,65317406,260193612
1635437,1,65296351,260193612
1635437,2,65296351,4913276014
1635458,1,260494517,65317060
1635486,1,65296351,65317060
1635851,1,65362975,2511971979
1635912,1,65321354,4805063603
1636178,1,258911637,260193612
1636178,2,258911637,65303696
1636280,1,65288321,65288321
1636314,2,65312946,260193612
1636416,1,65288277,65459869
1636668,1,4017324918,741745346
1636670,1,258911619,65283764
1636733,1,65312946,1723739241
1636867,1,258972759,65317060
1636880,1,65333972,53030266
1636880,2,65333972,260193612
1636883,1,65312657,65335256
1641169,2,65447832,65402631
1641323,1,65405507,2511971979
1641323,3,65405507,198447514
1641419,1,4184302087,65358626
1641927,1,65477194,256999242
1641927,2,65477194,65333972
1642037,1,65391592,851338668
1642168,1,4863339628,288221624
1642168,2,4863339628,209838567
1642464,1,829817232,65597274
1642564,1,91032393,91032393
1642852,1,65467216,282817724
1642919,2,3994971206,338840916
1643122,1,880231563,65379557
1643231,1,2623038954,65317060
1643231,2,2623038954,260193612
1643997,1,65473529,65524566
1644171,1,65449775,65286986
1644229,1,437194911,1741155872
1644305,1,198447514,1723739241
1644379,1,65434890,121128186
1644379,2,65434890,661994355
1644441,1,2487368779,289662376
1644543,1,415168298,678295796
1646072,1,65571540,686323045
1646072,2,65571540,65328414
1646153,1,220226963,65684148
1646153,2,220226963,65393966
1646324,1,65515011,65335256
1646393,1,339565770,338840749
1646548,1,65523117,262911314
1646548,2,65523117,65518445
1646661,1,65400964,603229515
1646661,2,65400964,260193612
1646896,1,65482592,3277280273
1647261,1,4556191452,65500480
1647737,1,314145110,313250501
1647737,2,314145110,3889910907
1648152,1,283273746,121128186
1648378,1,4176758065,4911358022
1648378,2,4176758065,65659874
1648486,1,65631025,65529747
1648715,1,65510919,65393966
1649183,1,3616819744,65335256
1649792,1,248210987,1071749777
1674957,2,4914640616,1083984135
1675112,4,636067408,65513622
1675177,1,809510135,65392772
1675367,2,5863691282,65303732
1675367,3,5863691282,5863691282
1675405,1,65433860,1272258299
1675642,1,317528773,2069326056
1675642,2,317528773,65518203
1675642,3,317528773,65436116
1675642,4,317528773,3394771782
1675702,1,65461179,260543592
1675810,1,65444824,65317060
1675891,1,53038428,678295796
1675891,2,53038428,678295796
1676022,2,65457732,1071749777
1676175,1,65447832,65413795
1676175,2,65447832,65473529
1676640,1,1017604080,4176749651
1676881,2,240469682,53020933
1677101,1,2069264280,65444931
1677101,2,2069264280,65444931
1677138,1,1099202988,65514722
1677138,3,1099202988,65431233
1677138,4,1099202988,65431233
1677168,1,1082987312,65432986
1677168,2,1082987312,65616276
1677325,1,3449467480,242858269
1677424,3,1071749777,289662376
1677469,2,65547646,258392730
1677683,1,65495782,65495760
1677683,2,65495782,313250501
1677825,1,206353456,65495782
1677825,2,206353456,65495782
1678146,1,53019159,53116966
1678548,1,5024738110,522277378
1678831,1,65352339,65335256
1679131,1,2282714292,728180246
1679249,1,4069129336,4069129336
1679249,3,4069129336,258964133
1679251,1,65522420,65636592
1679352,1,65328181,1511349597
1679624,1,53019159,275780457
1679624,2,53019159,53029730
1679732,2,65324849,65286435
1679760,1,53131597,1071836866
1679914,1,65328181,65335256
1680336,1,65319944,65352339
1680696,1,260494517,65335256
1681030,2,65328181,65335256
1681108,1,4177204358,239482340
1681108,2,4177204358,441819072
1681330,2,65443553,247138149
1681397,2,1667737108,3199400398
1681509,2,65303696,65317406
1681843,1,3072895692,65391664
1682221,1,52990846,65358626
1682221,2,52990846,65335256
1682284,1,65327169,53099283
1682285,1,2804606843,65450527
1682466,2,1272258299,65473412
1682859,1,65327927,65335256
1683097,1,1723739241,260193349
1683160,1,2804606843,2804606843
1683287,1,53104832,373629860
1683287,2,53104832,65596389
1683287,3,53104832,678295796
1684023,1,53025690,257882557
1684249,2,433970526,53094468
1684359,1,4018939473,65327927
1684560,1,242911555,5614516595
1684560,2,242911555,5844458719
1684560,3,242911555,679017444
1684560,5,242911555,53050576
