uniqueid,u,v,length,lanes,speed_mph
737,683705747,603312343,461.7,1,25
738,683705747,275763305,692.9,1,25
739,4184307013,65487990,13.0,1,20
740,4184307013,65505376,258.5,1,20
741,4184307013,4184307009,69.1,3,35
742,4170221402,5354851403,23.4,1,30
743,4170221402,2593013367,243.7,3,30
744,899712870,678295796,55.1,2,25
745,899712870,53112226,10.5,2,25
746,899712870,713922900,52.0,2,20
747,3957360487,390719409,9.5,3,25
748,3957360487,318207547,536.5,1,50
749,3957360491,3957360487,11.2,2,50
750,3957360491,65458146,110.5,3,25
751,1298171853,65382744,156.5,1,50
752,1298171921,65382744,442.0,4,65
753,1853917355,65520837,572.6,1,25
754,1853917355,65520858,44.8,1,25
755,1853917355,5376859221,53.5,1,45
756,704678064,313866134,75.0,2,50
757,704678064,65374684,56.4,2,50
758,2620426689,2620426702,87.3,1,30
759,2620426689,2474962563,95.0,3,40
760,2620426702,2620426706,75.7,3,40
761,2620426706,2620426729,70.8,1,45
762,2620426706,258965477,50.8,3,40
763,2620426729,258965482,215.4,1,45
764,3957361136,5057732813,29.7,4,20
765,3957361136,878761885,44.5,1,50
766,3957361138,65356090,26.4,4,20
767,3957361138,3971597384,30.9,1,50
768,204507748,341649225,166.5,1,45
769,204507748,195413475,140.1,2,45
770,204507771,195413475,14.1,3,35
771,204507771,447948641,1418.2,2,45
772,1913686794,665703373,108.1,4,35
773,246450985,246451017,300.2,5,65
774,246451017,311465661,168.8,6,65
775,664832990,489736485,19.5,1,30
776,664832990,262239625,111.0,3,40
777,4913662949,3707882185,85.0,3,25
778,4913662949,4179592842,1216.7,1,25
779,246451180,246438223,625.5,1,50
780,246451180,246574411,848.4,2,50
781,664833013,5368971864,16.1,1,30
782,664833013,664833014,51.7,2,40
783,664833014,5368971863,17.9,1,30
784,664833014,664832990,98.9,2,40
785,831556633,3685177529,11.5,1,20
786,831556633,262258031,348.8,3,30
787,420514907,65319971,569.9,3,30
788,662736047,65431105,668.5,1,20
789,4730162393,65532098,238.5,2,20
790,4730162393,261618282,112.7,1,20
791,2057287605,65594025,13.9,1,20
792,2057287605,2057287599,225.2,3,40
793,4913663499,65437699,178.3,1,25
794,4913663499,65644155,69.3,3,25
795,2236649167,258467544,4.0,3,30
796,2236649167,258467531,21.6,2,30
797,297832154,65409264,187.9,1,20
798,705728218,65427939,151.4,1,20
799,705728218,65427963,5126.8,1,20
800,705728218,1867968089,1906.8,1,20
801,311463978,65497383,122.3,3,30
802,311463982,65388668,294.1,4,65
803,1067487494,191205608,572.8,2,55
804,3660616121,65568449,134.1,3,35
805,311464379,312130307,150.0,1,25
806,311464379,1070170042,278.9,2,25
807,2461045462,2461045466,13.8,3,25
808,2461045462,1092923699,147.9,3,25
809,2461045463,2461045462,15.2,3,25
810,2461045466,2461045467,16.4,3,25
811,2461045466,263345419,318.2,3,25
812,2461045467,2461045463,14.7,3,25
813,2461045467,53024479,20.8,3,25
814,2322633525,65496296,201.8,3,25
815,2322633525,65469701,490.2,2,25
816,770925789,65517624,12.5,1,20
817,770925789,770925774,474.8,3,25
818,2896942984,1583055915,100.3,3,25
819,2896942984,2861470610,22.5,3,25
820,851481730,31354485,170.2,2,50
821,5334144477,5334144482,372.0,3,60
822,5334144482,2460737430,372.0,2,50
823,5334144482,225206976,893.4,2,65
824,4021327370,65322190,208.1,1,20
825,4021327370,65289825,258.9,1,20
826,4021327370,65287418,282.9,2,35
827,4021327370,65287402,377.1,2,35
828,311465661,288987318,343.1,2,50
829,311465661,246480598,253.2,4,65
830,1700446291,2428451733,16.0,3,40
831,1700446291,2428451735,123.4,2,45
832,3367016408,3367016412,11.8,3,25
833,3367016408,530368424,98.7,3,25
834,3367016411,3367016408,14.4,3,25
835,3367016411,530379197,603.6,3,25
836,3367016412,3367016415,14.9,3,25
837,3367016415,3367016411,11.2,3,25
838,3367016415,65398700,210.5,3,25
839,2441123961,2441123967,107.5,1,45
840,2441123961,2441123967,121.7,1,45
841,2441123967,32875818,183.7,1,45
842,250649084,1112584790,27.8,1,20
843,250649084,198447514,365.1,1,20
844,250649171,239582632,466.5,4,65
845,4589656666,4589656672,127.3,1,20
846,4589656672,65488782,153.0,1,25
847,4589656672,4589656666,127.3,1,20
848,4589656672,4406263710,137.3,1,25
849,315661218,315661241,11.2,3,35
850,315661218,4177013918,17.5,2,20
851,315661241,2476575659,18.1,3,35
852,315661241,5368814028,15.5,2,20
853,1710267593,1710267631,14.7,1,50
854,1710267593,1676005285,958.0,3,25
855,1710267631,1710267837,15.3,1,50
856,1710267631,1710267881,386.1,3,25
857,1710267729,52982557,8.0,2,25
858,1710267729,258120067,346.7,1,50
859,1710267738,1710267766,13.8,3,40
860,1710267738,53095727,216.0,3,25
861,1710267837,1710267593,12.6,2,25
862,1710267837,53067611,514.1,1,50
863,1709219279,1079893257,235.9,2,25
864,1709219279,65628669,512.4,1,25
865,1709219279,65514980,835.0,1,20
866,1710267880,1676005285,13.8,3,25
867,1710267880,1710267631,957.2,3,25
868,1710267881,1710267729,14.8,1,50
869,1710267881,1710267885,398.1,3,25
870,1710267885,611603817,15.0,3,25
871,1710267885,53061464,116.4,3,35
872,3972046331,57793441,469.7,3,65
873,3972046331,57793502,656.6,4,65
874,311467576,1298171982,260.0,4,65
875,348167746,209838567,9.5,1,45
876,348167746,32351578,37.3,1,45
877,348167866,262921586,321.8,2,45
878,311467989,3560113812,290.0,4,65
879,311467989,65414174,353.0,2,50
880,420520173,65447117,12.7,2,20
881,420520173,65447114,386.2,2,20
882,420520173,65465018,96.3,2,20
883,420520650,297164326,77.9,1,20
884,420520650,420520173,680.1,2,20
885,1684055051,5899542397,23.7,2,20
886,1684055051,5899542395,21.0,2,20
887,3154158603,283532626,360.4,3,40
888,1684055114,2230688700,313.6,1,50
889,1684055114,1684055185,134.2,1,50
890,1684055115,33154553,251.8,1,50
891,1684055185,1684055233,86.6,1,50
892,1684055209,1684055213,89.4,3,25
893,1684055209,2230688698,15.0,1,20
894,1684055209,1684055432,1842.4,2,20
895,1684055213,1684055224,287.2,3,25
896,1684055213,33154542,476.0,1,50
897,1684055215,1684055115,189.2,1,50
898,1684055215,2230688731,286.1,1,50
899,1684055224,1684055230,109.2,3,25
900,1684055230,1684055239,244.1,3,25
901,1684055230,1684055286,266.2,1,50
902,1684055233,33154542,220.1,1,50
903,1684055233,1684055224,302.6,1,50
904,1684055239,53074949,175.4,3,25
905,1684055286,1684055215,75.8,1,50
906,5221950757,1316750701,1022.5,2,25
907,5221950757,4915620940,512.8,2,25
908,1684055401,1684055286,192.0,1,50
909,1684055401,1684055239,295.2,1,50
910,1684055432,1684055209,1842.4,2,20
911,1684055432,1684055463,118.9,2,25
912,1684055432,53147858,2219.0,1,30
913,1684055463,1684055465,14.6,1,25
914,1684055463,1684055432,118.9,2,25
915,1684055463,1684106744,457.6,3,25
916,1684055465,1684055463,14.6,1,25
917,1684055465,5614516595,901.4,3,25
918,1684055502,32972181,15.1,3,30
919,1684055502,1684106745,888.0,3,25
920,331392740,259248698,36.2,1,20
921,331392740,187546233,166.2,1,20
922,331392740,331392741,37.7,1,20
923,331392741,331392740,37.7,1,20
924,331392741,65469965,80.4,1,20
925,331392741,259248698,44.5,1,20
926,276867058,276867060,73.0,1,50
927,276867060,360468230,240.8,1,50
928,276867060,276867352,234.1,1,50
929,297838768,65307770,69.2,1,30
930,297838768,65307768,43.6,2,35
931,297838769,65307768,9.3,2,20
932,297838769,2511971964,1381.8,2,35
933,5524990149,5375653714,40.3,1,20
934,5524990149,5524990156,32.9,1,20
935,5524990149,263328218,41.7,1,20
936,297838795,65307778,12.6,2,30
937,297838795,1718880133,313.3,1,25
938,5524990156,53024441,75.0,1,25
939,5524990156,263328218,18.4,1,25
940,5524990156,5524990149,32.9,1,20
941,276867352,1297847179,236.6,1,50
942,415279645,262256877,35.4,2,25
943,415279645,65471572,1446.2,1,25
944,93366937,65404867,266.1,1,50
945,93366937,65408652,180.4,2,35
946,257993765,257998443,759.3,4,65
947,257993765,65475243,620.7,3,65
948,3048254529,65464277,14.0,1,25
949,3048254529,312940808,12.6,1,25
950,4863339628,65523872,2021.2,1,25
951,276868207,276868209,91.4,1,50
952,276868209,360468242,237.8,1,50
953,276868209,274843935,206.4,1,50
954,297839732,312939380,45.0,1,45
955,297839732,760189936,298.4,1,45
956,259042546,65575783,265.8,4,50
957,2109779416,291659148,461.1,1,20
958,2109779416,65573344,116.5,3,20
959,4170231296,65621886,227.8,3,40
960,4170231296,312412131,62.1,1,30
961,4170231302,312412129,300.6,3,40
962,4170231302,65599405,59.6,1,30
963,302034790,984720819,71.7,2,20
964,302034790,65313859,392.4,1,20
965,302034790,1998017252,113.3,1,20
966,302034830,65313859,94.5,2,30
967,302034830,65303747,117.3,3,30
968,5049986969,5049986979,2027.2,3,40
969,5049986979,2057319503,39.6,4,40
970,5049986979,4170322529,53.7,3,30
971,904966249,65348226,10.8,1,20
972,904966249,5027782298,1033.0,2,50
973,259043472,259043473,89.0,5,45
974,259043473,65628428,394.4,1,45
975,259043473,369930718,411.3,3,45
976,259043563,259043472,134.7,4,45
977,4178620660,434789019,12.7,1,20
978,4178620660,5073034629,129.1,2,20
979,259043584,4549949276,44.6,3,45
980,259043584,559841526,20.8,1,30
981,259043584,4549949274,23.0,1,30
982,331395520,65394487,13.6,3,35
983,331395520,1066599232,315.0,1,45
984,1112584707,65449775,14.2,1,20
985,1112584790,1112584707,133.3,2,20
986,1112584790,250649084,27.8,1,20
987,331395840,331395520,12.0,4,50
988,331395840,65457482,533.9,2,35
989,189838400,83061314,125.8,1,45
990,189838400,26029671,202.7,2,50
991,189838411,32331534,186.3,2,50
992,189838411,80315898,124.2,1,45
993,3624973572,65579998,11.7,2,20
994,3624973572,65460555,87.7,1,20
995,3624973573,5676929619,262.8,1,20
996,3624973573,3624973572,12.3,2,20
997,3624973574,5406306185,432.1,1,20
998,3624973574,3624973573,10.8,2,20
999,3972052270,1747281437,88.7,2,45
1000,3972052270,263017210,815.3,1,50
1001,5362464139,65502869,137.5,1,20
1002,280016475,280016476,22.0,1,25
1003,280016475,2460703529,190.8,4,35
1004,280016476,280016475,22.0,1,25
1005,280016476,2460698577,21.2,2,25
1006,280016476,65423323,351.8,1,25
1007,280016476,152306633,179.0,4,35
1008,415282972,65427925,1019.7,1,20
1009,415282972,415282972,95.2,2,20
1010,280016761,26028751,17.8,3,35
1011,280016761,225190485,21.0,3,25
1012,1344321549,53033805,33.5,1,25
1013,65450928,65450940,784.7,1,20
1014,65450928,2657050044,125.5,2,35
1015,1344321580,358381313,419.8,5,65
1016,280017501,65411633,119.1,1,45
1017,280017501,65424216,46.4,1,45
1018,1317059250,4181853026,424.9,3,25
1019,1317059250,4177229023,65.5,3,25
1020,1317059254,53041154,14.1,1,20
1021,1317059254,660024382,349.1,3,45
1022,1317059332,386125220,389.3,3,25
1023,1317059332,3756324349,1185.2,2,20
1024,315669477,1079893378,95.3,1,25
1025,315669477,315669478,36.0,1,25
1026,315669477,65497395,467.6,1,25
1027,315669478,65497338,30.3,3,25
1028,315669478,315669477,36.0,1,25
1029,3367026253,456992015,78.0,3,25
1030,3367026254,65440948,32.5,1,20
1031,3367026254,286130668,209.5,1,20
1032,3367026254,3367026257,39.7,1,20
1033,3367026257,3367016412,53.8,3,25
1034,255901261,598480417,130.7,1,20
1035,257998443,258105300,473.2,4,65
1036,4931501706,5292286121,346.6,2,25
1037,4931501706,4974589472,1692.1,1,25
1038,1814085713,65369497,325.2,1,50
1039,1814085717,250043086,34.5,2,20
1040,1814085765,65369504,45.0,1,50
1041,1814085765,1814085773,51.7,1,50
1042,1814085773,65369504,22.4,1,25
1043,1814085773,1814085776,46.6,1,50
1044,1814085773,3957321264,96.4,1,25
1045,1814085776,858155655,589.2,1,50
1046,1814085777,263019120,99.0,1,20
1047,1814085881,65454232,540.9,1,20
1048,1814085881,250043086,1865.2,1,20
1049,1814085881,263019120,1828.3,1,20
1050,200327460,553985759,47.5,1,20
1051,200327460,53024879,453.2,1,20
1052,1280361098,4220379943,556.9,1,30
1053,3968909999,231145972,59.2,2,50
1054,3968909999,52999218,72.8,2,20
1055,29409977,29381097,147.8,1,20
1056,29409977,29381104,447.2,1,20
1057,29409977,29378879,144.5,1,20
1058,29409977,26381624,196.4,1,20
1059,4931503046,5292283120,395.6,2,20
1060,4931503046,53008906,142.8,1,20
1061,416335442,2386673005,9.5,3,30
1062,416335443,53064160,910.4,1,55
1063,416335443,416335442,31.3,2,20
1064,3972057252,57792447,30.5,1,25
1065,3972057252,2451196962,41.6,1,25
1066,3972057252,3972068457,45.9,1,50
1067,489736485,664832990,19.5,1,30
1068,489736485,5368971863,98.9,2,40
1069,489736490,262239625,18.8,3,40
1070,489736490,489736485,110.6,3,40
1071,280021421,1126243341,136.8,4,50
1072,280021421,667701391,137.1,1,45
1073,416336376,53064358,969.2,1,20
1074,416336376,416335443,994.2,2,20
1075,419482224,740485244,40.9,2,50
1076,419482224,52987999,38.0,1,50
1077,280021936,65424241,19.9,2,40
1078,280021936,1126448880,157.8,3,25
1079,280021936,65424250,395.6,2,40
1080,721472846,720615761,1710.1,4,65
1081,416337292,52978760,19.7,2,50
1082,416337292,416337293,132.7,5,30
1083,416337293,53064352,12.9,1,25
1084,416337293,416339158,498.1,2,30
1085,416337293,53125826,172.0,3,25
1086,1108397545,65576993,57.4,1,20
1087,5042654768,5310849157,13.9,1,20
1088,5042654768,53099248,1291.0,1,20
1089,5042654772,5042654768,104.9,1,20
1090,5042654772,53102344,93.5,2,20
1091,5042654785,53030072,55.3,1,20
1092,5042654785,4178326163,922.3,1,20
1093,5042654785,5042654786,76.0,1,20
1094,5042654786,53030072,48.6,1,20
1095,5042654786,53099253,218.9,2,20
1096,5042654795,5042654798,63.3,1,20
1097,5042654795,53099246,503.3,1,20
1098,5042654798,5042654795,106.5,1,20
1099,5042654798,5042654795,63.3,1,20
1100,5042654798,53147942,840.6,1,20
1101,5396024962,53097142,60.8,1,20
1102,5396024962,1341797145,94.9,1,20
1103,679530134,343582526,85.6,3,25
1104,679530134,65495339,264.5,1,25
1105,679530210,4819090185,79.5,4,45
1106,679530210,240434079,76.8,1,30
1107,1298190067,65408475,12.8,1,50
1108,1298190067,2495750002,78.7,3,25
1109,1298190092,257883812,876.1,4,65
1110,1298190092,257884185,302.5,2,50
1111,1071697898,5376562638,685.5,3,30
1112,5042655529,3968685554,57.4,1,25
1113,5042655529,5333473668,56.4,2,25
1114,1299239339,1299239437,54.1,3,25
1115,1299239339,1695636869,584.7,2,25
1116,1299239344,1299239355,104.9,3,25
1117,1299239355,1299239433,68.6,3,25
1118,1299239355,1299239378,19.2,1,50
1119,2692796869,2692796887,316.0,1,20
1120,1299239374,412298762,123.4,1,50
1121,1299239374,1299239405,96.7,3,25
1122,1299239374,53019895,219.1,1,25
1123,1299239378,1086411404,38.7,1,50
1124,1299239378,1299239412,173.3,2,25
1125,2692796887,2692796869,316.0,1,20
1126,2692796887,435864135,18.1,1,20
1127,2692796887,5397531617,168.7,1,20
1128,1299239405,412298762,47.7,1,50
1129,1299239405,1299239344,105.9,3,25
1130,1299239412,1299239442,80.7,3,25
1131,1299239412,1299239405,30.9,1,50
1132,1299239433,1299239339,54.5,3,25
1133,1299239437,1299239378,75.5,3,25
1134,1299239437,1086411404,97.7,1,50
1135,1299239442,1299239374,43.5,3,25
1136,2565919530,5025038572,41.3,1,25
1137,2565919530,26066120,35.3,4,35
1138,2565919540,258401695,1029.4,2,25
1139,2565919540,26050447,46.5,2,25
1140,2565919540,2565919545,52.5,1,25
1141,2565919545,3072895690,713.9,3,35
1142,5863691282,5863691283,97.6,1,20
1143,5863691282,272197385,427.6,1,20
1144,5863691283,65605153,619.8,1,20
1145,5863691283,5863691282,97.6,1,20
1146,5863691283,5863691282,143.1,2,20
1147,461427830,65456669,121.7,3,20
1148,416339158,53064347,8.9,1,30
1149,416339158,283261586,557.0,2,30
1150,416339158,53047950,1113.4,1,30
1151,1709233951,386522155,13.4,1,30
1152,1709233951,1709233967,346.1,2,30
1153,1709233951,1083003547,364.5,3,30
1154,1709233967,65453688,526.7,1,20
1155,1709233967,65663132,525.4,1,20
1156,1709233967,599874245,143.3,2,30
1157,1709233967,1709233951,346.1,2,30
1158,1709233968,65465469,102.9,1,45
1159,1709233968,65506180,297.7,1,30
1160,1709233968,1079963813,52.9,1,30
1161,3968915296,57796044,9.8,1,20
1162,3968915296,2230747185,314.6,1,20
1163,3968915296,1222828609,124.1,5,25
1164,3968915301,57867261,18.5,1,20
1165,3968915301,57867267,675.5,1,20
1166,3968915301,57835966,459.7,4,25
1167,878761885,257315328,580.3,1,50
1168,280025027,205905696,24.1,2,25
1169,280025027,280025448,77.0,3,35
1170,4244691006,1118306003,22.0,1,20
1171,4244691006,1847892574,222.3,1,20
1172,4244691006,91053644,1603.2,1,20
1173,280025448,281362175,21.6,1,20
1174,280025448,519538776,128.6,3,35
1175,26270058,65418703,89.5,1,20
1176,26270058,65445375,149.1,3,25
1177,4931508818,4931508812,3.7,1,20
1178,4931508818,4931508819,29.6,1,20
1179,4931508819,2415110390,3052.9,1,20
1180,4931508819,4931508812,25.9,1,20
1181,4931508819,4931508818,29.6,1,20
1182,4931508812,4931508818,3.7,1,20
1183,4931508812,57845536,96.3,2,20
1184,4931508812,4931508819,25.9,1,20
1185,3958430304,660032390,327.1,3,35
1186,3958430305,660032389,33.7,4,25
1187,3958430305,3958430304,51.6,1,25
1188,489741032,447945923,160.0,1,45
1189,489741032,447945923,89.8,2,45
1190,4170242909,3633278990,13.3,1,25
1191,4170242909,5050458595,422.9,3,25
1192,26270950,26270951,118.6,1,50
1193,26270951,65405009,209.4,1,50
1194,662756596,662756598,53.0,1,25
1195,662756596,65495782,368.8,1,25
1196,662756596,662756597,102.6,2,25
1197,222354677,2196976157,240.2,2,25
1198,662756597,65511483,107.4,2,25
1199,662756597,662756598,50.1,1,25
1200,662756598,662756596,53.0,1,25
1201,662756598,662756597,50.1,1,25
1202,662756598,65496789,743.0,1,25
1203,65452808,65575363,59.5,1,30
1204,65452808,65452806,195.0,2,40
1205,65452808,667229033,661.9,2,40
1206,65452808,65580427,166.9,1,30
1207,65452818,65472755,475.8,1,20
1208,65452818,4148256397,219.5,1,35
1209,65452818,3470912024,112.1,1,35
1210,4036026400,440853802,1254.3,1,25
1211,4036026400,3066641490,207.8,1,20
1212,4036026400,3713966077,330.6,1,20
1213,904978803,904979298,12.3,2,25
1214,904978803,704740783,220.6,2,25
1215,3142640230,448795781,356.0,1,30
1216,3142640230,2859164324,715.0,1,27
1217,3142640230,339565770,746.8,1,25
1218,3142640230,65495331,308.1,1,25
1219,904979298,65438525,8.7,3,25
1220,416343071,65339934,735.4,1,20
1221,416343071,2443845209,253.1,1,50
1222,462480472,5718661818,288.3,3,40
1223,1086383280,52981917,11.5,3,45
1224,1086383280,52988384,67.4,1,50
1225,904979813,904978803,13.9,3,25
1226,904979813,3999661224,82.7,3,25
1227,260105625,53093409,15.6,1,25
1228,260105625,2378118264,16.5,3,35
1229,399566424,65497619,81.9,1,20
1230,399566424,399566424,99.2,2,20
1231,4170246252,65621877,29.8,1,25
1232,4170246252,312412132,483.9,1,25
1233,4170246252,288386757,46.2,1,25
1234,4170246253,65621877,31.6,1,25
1235,4170246253,1100547348,800.3,2,25
1236,4170246253,4170252031,50.7,1,25
1237,1086384282,52981917,26.8,3,65
1238,1086384282,3966620411,56.4,1,50
1239,833677770,833677777,261.9,1,30
1240,833677770,91070441,1957.7,1,45
1241,833677770,4589825657,1863.4,1,45
1242,833677777,833677783,424.5,1,30
1243,833677777,833677770,261.9,1,30
1244,833677777,833677859,1308.4,1,30
1245,4549831125,3545059707,310.2,3,35
1246,4549831125,3678194035,620.7,1,25
1247,4549831125,3678132169,16.8,1,30
1248,833677783,833677777,424.5,1,30
1249,4549831129,3678132169,38.5,3,35
1250,4549831129,4549831125,29.8,1,30
1251,878766560,256998747,219.4,2,55
1252,833677859,833677777,1308.4,1,30
1253,4906347242,386924997,34.4,2,30
1254,4906347242,65387030,95.3,3,30
1255,4906347246,4906347242,94.5,3,30
1256,4906347246,65387029,59.2,1,50
1257,4906347248,1816506869,194.4,1,30
1258,4906347248,4196393796,41.3,3,30
1259,1635838840,52982295,1439.8,1,20
1260,3099650954,2389189119,11.0,2,20
1261,3099650954,305336018,15.6,2,20
1262,4583386040,826956362,173.4,3,25
1263,4179101911,53073148,19.1,1,20
1264,4179101911,53145433,1237.5,1,20
1265,4179101911,4195473543,348.7,3,25
1266,68218060,65401556,272.8,1,50
1267,68218060,245540681,393.0,4,65
1268,662761227,410314047,503.6,2,35
1269,662761227,662761228,24.0,1,25
1270,662761228,26029773,83.6,3,35
1271,5053148981,65559261,39.5,1,25
1272,5053148981,4178848053,461.6,1,25
1273,4931514527,452875058,299.7,1,35
1274,4931514527,57834615,415.1,1,35
1275,4931514527,57834615,412.9,1,35
1276,4931514539,452875058,377.4,2,35
